"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-65.89","45.32","SAINT JOHN A","8104901","2019-05-29","2019","05","29","","14.4","","2.4","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","14","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-05-30","2019","05","30","","14.6","","2.2","","8.4","","9.6","","0.0","","0.2","","0.0","","0.2","","","","20","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-05-31","2019","05","31","","15.6","","-0.1","","7.8","","10.2","","0.0","","0.8","","0.0","","0.8","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-01","2019","06","01","","18.2","","-0.8","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","20","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-02","2019","06","02","","16.4","","7.3","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","9","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-03","2019","06","03","","13.3","","0.6","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","20","","52",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-04","2019","06","04","","16.4","","-0.2","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","21","","48",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-05","2019","06","05","","","M","","M","","M","","M","","M","0.8","","0.0","","0.8","","","","20","","45",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-06","2019","06","06","","18.4","","6.1","","12.3","","5.7","","0.0","","12.2","","0.0","","12.2","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-07","2019","06","07","","22.6","","6.5","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-08","2019","06","08","","20.9","","3.7","","12.3","","5.7","","0.0","","0.2","","0.0","","0.2","","","","35","","52",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-09","2019","06","09","","21.8","","2.2","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","19","","46",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-10","2019","06","10","","23.8","","9.2","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","","11","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-11","2019","06","11","","23.2","","6.8","","15.0","","3.0","","0.0","","10.4","","0.0","","10.4","","","","34","","63",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-12","2019","06","12","","23.8","","4.9","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","33","","63",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-13","2019","06","13","","","M","","M","","M","","M","","M","23.2","","0.0","","23.2","","","","11","","58",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-14","2019","06","14","","13.9","","8.5","","11.2","","6.8","","0.0","","4.2","","0.0","","4.2","","","","11","","46",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-15","2019","06","15","","21.1","","8.1","","14.6","","3.4","","0.0","","0.0","T","0.0","","0.0","T","","","21","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-16","2019","06","16","","21.1","","10.6","","15.9","","2.1","","0.0","","0.2","","0.0","","0.2","","","","21","","39",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-17","2019","06","17","","24.5","","5.8","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","","","31","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-18","2019","06","18","","23.5","","5.1","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","28","","45",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-19","2019","06","19","","22.7","","9.4","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","21","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-20","2019","06","20","","20.4","","11.0","","15.7","","2.3","","0.0","","13.0","","0.0","","13.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-21","2019","06","21","","16.3","","11.9","","14.1","","3.9","","0.0","","48.6","","0.0","","48.6","","","","36","","68",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-22","2019","06","22","","22.5","","12.2","","17.4","","0.6","","0.0","","0.4","","0.0","","0.4","","","","35","","61",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-23","2019","06","23","","25.8","","6.2","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","33","","72",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-24","2019","06","24","","23.4","","2.7","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","30","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-25","2019","06","25","","23.4","","4.2","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","16","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-26","2019","06","26","","16.7","","11.4","","14.1","","3.9","","0.0","","4.4","","0.0","","4.4","","","","12","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-27","2019","06","27","","15.6","","12.2","","13.9","","4.1","","0.0","","35.6","","0.0","","35.6","","","","12","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-28","2019","06","28","","","M","","M","","M","","M","","M","0.4","","0.0","","0.4","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-29","2019","06","29","","16.1","","12.4","","14.3","","3.7","","0.0","","3.8","","0.0","","3.8","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-06-30","2019","06","30","","19.1","","13.1","","16.1","","1.9","","0.0","","2.8","","0.0","","2.8","","","","2","","52",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-01","2019","07","01","","21.1","","11.9","","16.5","","1.5","","0.0","","0.4","","0.0","","0.4","","","","1","","61",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-02","2019","07","02","","21.0","","10.8","","15.9","","2.1","","0.0","","0.2","","0.0","","0.2","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-03","2019","07","03","","23.7","","9.7","","16.7","","1.3","","0.0","","5.0","","0.0","","5.0","","","","28","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-04","2019","07","04","","28.9","","8.9","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","20","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-05","2019","07","05","","31.1","","12.0","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","","21","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-06","2019","07","06","","19.6","","13.6","","16.6","","1.4","","0.0","","19.0","","0.0","","19.0","","","","20","","45",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-07","2019","07","07","","25.4","","8.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","33","","39",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-08","2019","07","08","","26.1","","6.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","23","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-09","2019","07","09","","26.5","","7.8","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","32","","52",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-10","2019","07","10","","25.8","","8.6","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","31","","39",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-11","2019","07","11","","24.4","","7.0","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","22","","33",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-12","2019","07","12","","17.7","","14.4","","16.1","","1.9","","0.0","","10.6","","0.0","","10.6","","","","13","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-13","2019","07","13","","23.5","","14.2","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","21","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-14","2019","07","14","","20.8","","11.2","","16.0","","2.0","","0.0","","1.0","","0.0","","1.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-15","2019","07","15","","25.4","","10.6","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","30","","48",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-16","2019","07","16","","28.9","","10.9","","19.9","","0.0","","1.9","","0.4","","0.0","","0.4","","","","21","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-17","2019","07","17","","19.9","","14.2","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","36","","33",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-18","2019","07","18","","25.2","","8.4","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-19","2019","07","19","","23.9","","6.6","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","21","","33",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-20","2019","07","20","","32.7","","12.6","","22.7","","0.0","","4.7","","0.0","","0.0","","0.0","","","","30","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-21","2019","07","21","","25.8","","13.1","","19.5","","0.0","","1.5","","58.2","","0.0","","58.2","","","","27","","50",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-22","2019","07","22","","25.8","","12.3","","19.1","","0.0","","1.1","","1.5","","0.0","","1.5","","","","20","","33",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-23","2019","07","23","","21.3","","13.4","","17.4","","0.6","","0.0","","4.2","","0.0","","4.2","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-24","2019","07","24","","24.6","","11.3","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-25","2019","07","25","","24.8","","9.6","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-26","2019","07","26","","26.9","","8.8","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","19","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-27","2019","07","27","","26.6","","10.5","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","20","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-28","2019","07","28","","","M","","M","","M","","M","","M","","M","0.0","","","M","","","20","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-29","2019","07","29","","25.3","","14.6","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-30","2019","07","30","","26.7","","14.1","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","22","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-07-31","2019","07","31","","24.9","","16.5","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","29","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-01","2019","08","01","","27.9","","10.2","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-02","2019","08","02","","28.6","","8.8","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","22","","46",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-03","2019","08","03","","25.4","","9.1","","17.3","","0.7","","0.0","","9.0","","0.0","","9.0","","","","35","","72",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-04","2019","08","04","","25.4","","8.0","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","30","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-05","2019","08","05","","25.9","","6.2","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","33","","39",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-06","2019","08","06","","24.9","","6.5","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","22","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-07","2019","08","07","","24.9","","6.8","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-08","2019","08","08","","24.5","","16.2","","20.4","","0.0","","2.4","","14.2","","0.0","","14.2","","","","15","","46",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-09","2019","08","09","","22.6","","11.3","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","19","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-10","2019","08","10","","21.0","","9.7","","15.4","","2.6","","0.0","","7.8","","0.0","","7.8","","","","23","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-11","2019","08","11","","21.1","","9.1","","15.1","","2.9","","0.0","","0.6","","0.0","","0.6","","","","25","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-12","2019","08","12","","24.9","","11.4","","18.2","","0.0","","0.2","","4.4","","0.0","","4.4","","","","30","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-13","2019","08","13","","24.3","","11.7","","18.0","","0.0","","0.0","","1.6","","0.0","","1.6","","","","21","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-14","2019","08","14","","25.8","","8.7","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-15","2019","08","15","","26.2","","8.0","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","19","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-16","2019","08","16","","25.2","","7.5","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-17","2019","08","17","","21.1","","11.1","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-18","2019","08","18","","20.3","","15.0","","17.7","","0.3","","0.0","","17.3","","0.0","","17.3","","","","13","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-19","2019","08","19","","21.6","","16.7","","19.2","","0.0","","1.2","","1.8","","0.0","","1.8","","","","20","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-20","2019","08","20","","27.5","","10.5","","19.0","","0.0","","1.0","","0.6","","0.0","","0.6","","","","31","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-21","2019","08","21","","24.7","","9.2","","17.0","","1.0","","0.0","","3.6","","0.0","","3.6","","","","20","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-22","2019","08","22","","22.1","","15.5","","18.8","","0.0","","0.8","","1.8","","0.0","","1.8","","","","12","","33",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-23","2019","08","23","","25.5","","14.8","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","23","","33",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-24","2019","08","24","","19.9","","4.6","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","1","","48",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-25","2019","08","25","","21.2","","4.7","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-26","2019","08","26","","19.2","","5.7","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-27","2019","08","27","","22.9","","9.7","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","22","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-28","2019","08","28","","25.0","","6.9","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-29","2019","08","29","","21.2","","15.1","","18.2","","0.0","","0.2","","44.3","","0.0","","44.3","","","","14","","39",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-30","2019","08","30","","24.6","","11.4","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","21","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-08-31","2019","08","31","","24.6","","8.1","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","35","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-01","2019","09","01","","21.1","","3.4","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","34","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-02","2019","09","02","","20.9","","2.7","","11.8","","6.2","","0.0","","4.2","","0.0","","4.2","","","","18","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-03","2019","09","03","","21.6","","10.4","","16.0","","2.0","","0.0","","3.7","","0.0","","3.7","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-04","2019","09","04","","21.1","","8.7","","14.9","","3.1","","0.0","","4.1","","0.0","","4.1","","","","20","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-05","2019","09","05","","20.7","","5.9","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","33","","46",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-06","2019","09","06","","19.3","","6.7","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-07","2019","09","07","","13.7","","6.4","","10.1","","7.9","","0.0","","82.7","","0.0","","82.7","","","","2","","102",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-08","2019","09","08","","17.9","","3.5","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","30","","46",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-09","2019","09","09","","19.6","","2.2","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","19","","33",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-10","2019","09","10","","19.9","","5.7","","12.8","","5.2","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-11","2019","09","11","","16.3","","12.0","","14.2","","3.8","","0.0","","7.9","","0.0","","7.9","","","","19","","46",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-12","2019","09","12","","17.7","","5.7","","11.7","","6.3","","0.0","","0.0","T","0.0","","0.0","T","","","3","","33",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-13","2019","09","13","","17.6","","1.2","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","","","2","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-14","2019","09","14","","15.3","","1.7","","8.5","","9.5","","0.0","","1.4","","0.0","","1.4","","","","21","","59",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-15","2019","09","15","","19.5","","11.7","","15.6","","2.4","","0.0","","1.4","","0.0","","1.4","","","","21","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-16","2019","09","16","","18.2","","9.6","","13.9","","4.1","","0.0","","0.3","","0.0","","0.3","","","","34","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-17","2019","09","17","","13.3","","0.3","","6.8","","11.2","","0.0","","0.4","","0.0","","0.4","","","","1","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-18","2019","09","18","","15.9","","-0.7","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","1","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-19","2019","09","19","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-20","2019","09","20","","23.0","","1.4","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","32","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-21","2019","09","21","","22.0","","3.5","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","1","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-22","2019","09","22","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","20","","46",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-23","2019","09","23","","21.9","","13.8","","17.9","","0.1","","0.0","","2.2","","0.0","","2.2","","","","22","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-24","2019","09","24","","16.6","","13.6","","15.1","","2.9","","0.0","","3.8","","0.0","","3.8","","","","19","","39",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-25","2019","09","25","","13.6","","9.8","","11.7","","6.3","","0.0","","0.0","T","0.0","","0.0","T","","","33","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-26","2019","09","26","","17.5","","3.3","","10.4","","7.6","","0.0","","","M","","M","10.8","","","","21","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-27","2019","09","27","","19.5","","4.1","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","32","","41",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-28","2019","09","28","","17.3","","4.0","","10.7","","7.3","","0.0","","","M","","M","0.6","","","","20","","48",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-29","2019","09","29","","16.8","","3.5","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","33","","48",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-09-30","2019","09","30","","13.3","","1.4","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","36","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-01","2019","10","01","","13.4","","5.1","","9.3","","8.7","","0.0","","0.4","","0.0","","0.4","","","","22","","54",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-02","2019","10","02","","14.3","","2.6","","8.5","","9.5","","0.0","","0.2","","0.0","","0.2","","","","36","","45",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-03","2019","10","03","","11.4","","0.8","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","36","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-04","2019","10","04","","9.1","","2.7","","5.9","","12.1","","0.0","","","M","","M","1.2","","","","34","","46",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-05","2019","10","05","","12.8","","-1.6","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","34","","42",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-06","2019","10","06","","14.3","","-3.0","","5.7","","12.3","","0.0","","","M","","M","0.0","T","","","21","","54",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-07","2019","10","07","","15.9","","12.1","","14.0","","4.0","","0.0","","","M","","M","21.9","","","","22","","59",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-08","2019","10","08","","17.1","","4.0","","10.6","","7.4","","0.0","","1.9","","0.0","","1.9","","","","28","","32",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-09","2019","10","09","","19.1","","2.2","","10.7","","7.3","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-10","2019","10","10","","16.6","","3.9","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","7","","33",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-11","2019","10","11","","16.8","","6.4","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","6","","52",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-12","2019","10","12","","12.3","","8.7","","10.5","","7.5","","0.0","","","M","","M","3.7","","","","7","","45",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-13","2019","10","13","","15.7","","4.8","","10.3","","7.7","","0.0","","","M","","M","0.0","T","","","36","","35",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-14","2019","10","14","","16.0","","6.0","","11.0","","7.0","","0.0","","","M","","M","2.2","","","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-15","2019","10","15","","15.0","","-1.0","","7.0","","11.0","","0.0","","","M","","M","2.6","","","","33","","37",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-16","2019","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-17","2019","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-18","2019","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-19","2019","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-20","2019","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-21","2019","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-22","2019","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-23","2019","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-24","2019","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-25","2019","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-26","2019","10","26","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-27","2019","10","27","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-28","2019","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-29","2019","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-30","2019","10","30","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-10-31","2019","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-11-01","2019","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-11-02","2019","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-11-03","2019","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-11-04","2019","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-11-05","2019","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-11-06","2019","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"-65.89","45.32","SAINT JOHN A","8104901","2019-11-07","2019","11","07","","","","","","","","","","","","","","","","","","","","","","",""
